131	0
130	1
129	2
128	3
127	4
126	5
125	6
124	7
123	8
122	9
121	10
120	11
119	12
118	13
117	14
116	15
147	16
146	17
145	18
144	19
143	20
142	21
141	22
140	23
139	24
138	25
137	26
136	27
135	28
134	29
133	30
132	31
63	32
62	33
61	34
60	35
59	36
58	37
57	38
56	39
55	40
54	41
53	42
52	43
51	44
50	45
49	46
48	47
64	48
65	49
66	50
67	51
68	52
69	53
70	54
71	55
72	56
73	57
74	58
75	59
76	60
77	61
78	62
79	63
80	64
81	65
82	66
83	67
84	68
85	69
86	70
87	71
88	72
89	73
90	74
91	75
92	76
93	77
94	78
95	79
15	80
14	81
13	82
12	83
11	84
10	85
9	86
8	87
7	88
6	89
5	90
4	91
3	92
2	93
1	94
0	95
31	96
30	97
29	98
28	99
27	100
26	101
25	102
24	103
23	104
22	105
21	106
20	107
19	108
18	109
17	110
16	111
47	112
46	113
45	114
44	115
43	116
42	117
41	118
40	119
39	120
38	121
37	122
36	123
35	124
34	125
33	126
32	127
247	1000
246	1001
245	1002
244	1003
243	1004
242	1005
241	1006
240	1007
239	1008
238	1009
237	1010
236	1011
235	1012
234	1013
233	1014
232	1015
263	1016
262	1017
261	1018
260	1019
259	1020
258	1021
257	1022
256	1023
255	1024
254	1025
253	1026
252	1027
251	1028
250	1029
249	1030
248	1031
264	1032
265	1033
266	1034
267	1035
268	1036
269	1037
270	1038
271	1039
272	1040
273	1041
274	1042
275	1043
276	1044
277	1045
278	1046
279	1047
280	1048
281	1049
282	1050
283	1051
284	1052
285	1053
286	1054
287	1055
288	1056
289	1057
290	1058
291	1059
292	1060
293	1061
294	1062
295	1063
163	1064
162	1065
161	1066
160	1067
159	1068
158	1069
157	1070
156	1071
155	1072
154	1073
153	1074
152	1075
151	1076
150	1077
149	1078
148	1079
164	1080
165	1081
166	1082
167	1083
168	1084
169	1085
170	1086
171	1087
172	1088
173	1089
174	1090
175	1091
176	1092
177	1093
178	1094
179	1095
180	1096
181	1097
182	1098
183	1099
184	1100
185	1101
186	1102
187	1103
188	1104
189	1105
190	1106
191	1107
192	1108
193	1109
194	1110
195	1111
115	1112
114	1113
113	1114
112	1115
111	1116
110	1117
109	1118
108	1119
107	1120
106	1121
105	1122
104	1123
103	1124
102	1125
101	1126
100	1127
315	2000
314	2001
313	2002
312	2003
311	2004
310	2005
309	2006
308	2007
307	2008
306	2009
305	2010
304	2011
303	2012
302	2013
301	2014
300	2015
331	2016
330	2017
329	2018
328	2019
327	2020
326	2021
325	2022
324	2023
323	2024
322	2025
321	2026
320	2027
319	2028
318	2029
317	2030
316	2031
347	2032
346	2033
345	2034
344	2035
343	2036
342	2037
341	2038
340	2039
339	2040
338	2041
337	2042
336	2043
335	2044
334	2045
333	2046
332	2047
363	2048
362	2049
361	2050
360	2051
359	2052
358	2053
357	2054
356	2055
355	2056
354	2057
353	2058
352	2059
351	2060
350	2061
349	2062
348	2063
364	2064
365	2065
366	2066
367	2067
368	2068
369	2069
370	2070
371	2071
372	2072
373	2073
374	2074
375	2075
376	2076
377	2077
378	2078
379	2079
380	2080
381	2081
382	2082
383	2083
384	2084
385	2085
386	2086
387	2087
388	2088
389	2089
390	2090
391	2091
392	2092
393	2093
394	2094
395	2095
215	2096
214	2097
213	2098
212	2099
211	2100
210	2101
209	2102
208	2103
207	2104
206	2105
205	2106
204	2107
203	2108
202	2109
201	2110
200	2111
231	2112
230	2113
229	2114
228	2115
227	2116
226	2117
225	2118
224	2119
223	2120
222	2121
221	2122
220	2123
219	2124
218	2125
217	2126
216	2127
